"ref_id","reference"
"Ref1508","Šmíd, M. 2012: Prostějov (k.ú. Vrahovice, okr. Prostějov). Přehled výzkumů 53-1, 139."
"Ref1509","Šmíd, M. 2013: Držovice (k.ú. Držovice na Moravě, okr. Prostějov). Přehled výzkumů 54-1, 168-169"
"Ref1510","Šmíd, M. 2013: Kralice na Hané. Birituální pohřebiště kultury s lineární keramikou. Olomouc: Archeologické centrum"
"Ref1511","Šmíd, M. 2017 : Nálevkovité poháry na Moravě. Pravěk – Supplementum 33. Brno: Ústav archeologické pa­ mátkové péče Brno."
"Ref1512","Šmíd, M. 2017 : Nálevkovité poháry na Moravě. Pravěk – Supplementum 33. Brno: Ústav archeologické pa­mátkové péče Brno."
"Ref1513","Šmíd, M. 2017: Nálevkovité poháry na Moravě. Pravěk – Supplementum 33. Brno: Ústav archeologické pa­mátkové péče Brno"
"Ref1514","Šmíd, M. 2017: Nálevkovité poháry na Moravě. Pravěk – Supplementum 33. Brno: Ústav archeologické pa­mátkové péče Brno."
"Ref1515","Šmíd, M. 2017: Nálevkovité poháry na Moravě. Pravěk Supplementum 33. Brno. Ústav archeologické památkové péče, v.v.i."
"Ref1516","Šmíd, M., Bíško, R., Přichystal, A. 2017:  Objekt s doklady zpracování rohovce typu Stránská skála a keramikou zdobenou brázděným vpichem z Brna-Maloměřic. Pravěk NŘ 25, 5-26"
"Ref1517","Šmíd, M., Dreslerová, G., Přichystal, A. 2010: Hrad u Bílovic. Eneolitické hradisko na Prostějovsku. Pravěk Supplementum 21, Brno: Ústav archeologické památkové péče Brno."
"Ref1518","Šmíd, M., Maleček, M., Maleček, R. 2007: Příspěvek k datování některých výšinných sídlišť na Prostějovsku. Pravěk NŘ 16, 15-35."
"Ref1519","Šmíd, M., Matějíčková, A. 2013: Eneolit. In: Geislerová, K., Parma, D. (eds.): Výzkumy/Ausgrabungen 2005-2010. Ústav archeologické památkové péče Brno, v.v.i., Brno, 24-49"
"Ref1520","Šmíd, M., Matějíčková, A. 2013: Eneolit. In: Geislerová, K., Parma, D. (eds.): Výzkumy/Ausgrabungen 2005-2010. Ústav archeologické památkové péče Brno, v.v.i., Brno, 24-49."
"Ref1521","Šmíd, M., Přichystal, A. 2015: Eneolitická hradiska na Prostějovsku Ohrozim – Čubernice a Prostějov-Čechovice – Čechovsko. Pravěk Supplementum 29. Ústav archeologické památkové péče Brno, v.v.i., Brno."
"Ref1522","Šmíd, M., Tvrdý, Z., Parma, D., Kos, P. 2018:Pohřebiště kultury nálevkovitých pohárů s pohřby v natažené poloze z Modřic, okr. Brno-venkov. Acta Musei Moraviae, Scietiae sociales CIII/2, 101–140."
"Ref1523","Šmíd, Matějíčková 2013"
"Ref1524","Snášil, R. 1970: Nově zjištěná pravěká sídliště v jihovýchodním podhůří Chřibů (okr. Uherské Hradiště). Přehled výzkumů 1969, 38-39."
"Ref1525","Snášil, R. 1983: Neolitische Keramik aus der Siedlung bei Stříbrnice /Bez. Uherské Hradiště/. Přehled výzkumů 1981, 20."
"Ref1526","Somorovská, R. 1980: Neolitické sídliště kultury s moravskou malovanou keramikou na Holém kopci v Brně-Maloměřicích. Manuscript of MA thesis. Masaryk University, Brno."
"Ref1527","Sosnová, A. 2016: Sídliště mladšího (salzmündského) stupně kultury nálevkovitých pohárů z Líbeznic, okr. Praha-východ. Archeologie ve středních Čechách 20/1, 161-252."
"Ref1528","Španihel, S., Kašparová, T. 2018: Podolí (k.ú. Podolí u Valašského Meziříčí, okr. Vsetín). Přehled výzkumů 59-1, 151."
"Ref1529","Staňa, Č. 1977: Chata s moravskou malovanou keramikou v Rajhradě. Přehled výzkumů 1975, 12-13."
"Ref1530","Stolz, D., Malyková, D. 2017: Sídliště kultury s vypíchanou keramikou na silničním obchvatu v Kolíně-Štítarech. Analýza objektů a keramiky. Archeologie ve středních Čechách 21/1, 141-194"
"Ref1531","Štrof, A. 1985: Übersicht neuer Lokalitäten und Funde in der Boskovicer Furche /Bez. Blansko/. Přehled výzkumů 1983, 91-98."
"Ref1532","Štrof, A. 1985: Záchranný archeologický výzkum na trase plynovodní odbočky z Bořitova do Rajce – Jestřebí (okr. Blansko). Přehled výzkumů 1983, 89-91."
"Ref1533","Štrof, A. 1985b: Záchranný archeologický výzkum na trase plynovodní odbočky z Bořitova do Rajce – Jestřebí (okr. Blansko). Přehled výzkumů 1983, 89-91."
"Ref1534","Štrof, A. 1994: Nové sídliště doby bronzové u Bořitova (okr. Blansko). Acta musei moraviae, Scientiae sociales LXXIX, 53-65."
"Ref1535","Štrof, A. 1998: Býkovice 1998. Excavation report 246/98. Ústav archeologické památkové péče Brno."
"Ref1536","Štrof, A. 1998: Kuřim 1997. Excavation report 37/98. Ústav archeologické památkové péče Brno."
"Ref1537","Štrof, A. 1998: Lipůvka. Excavation report č.j. 367/98. Institute of Archaeology of the CAS Brno."
"Ref1538","Stuchlík, S. 1977: Přítluky /o. Břeclav/. Přehled výzkumů 1975, 99."
"Ref1539","Stuchlík, S. 1987: Záchranná akce ve Velkých Pavlovicích /okr. Břeclav/. Přehled výzkumů 1985, 68-69."
"Ref1540","Stuchlík, S. 2006: Borotice: mohylové pohřebiště z doby bronzové. Brno: Archeologický ústav AV ČR Brno."
"Ref1541","Šumberová, R. 2012: Neolitické rondely a hroby v trase obchvat silnice I/38 mimo Kolín. Předběžná informace o průběhu výzkumu v roce 2008. Sborník prací Filozofické fakulty brněnské univerzity M 17, 47-64."
"Ref1542","Šumberová, R. 2018: Neolitické sídliště v Molitorově (okr. Kolín) se zlomkem východní lineární keramiky skupiny Tizsadob. Archeologie ve středních Čechách 22/2, 559-587."
"Ref1543","Svoboda, J., Šmíd, M. 1996: Dílenský objekt kultury nálevkovitých pohárů na Stránské skále. Pravěk NŘ 4, 79-125."
"Ref1544","Szyszkowitz, G. 1976: Ziernreith. Fundberichte aus Österreich 15, 183."
"Ref1545","Tajer, A. 2006: Kroměříž (k.ú. Miňůvky, okr. Kroměříž). Přehled výzkumů 47, 129"
"Ref1546","Tajer, A. 2007: Kroměříž (k.ú. Miňůvky, okr. Kroměříž). Přehled výzkumů 48, 363-364."
"Ref1547","Tajer, A. 2011: Pravčice (okr. Kroměříž). Přehled výzkumů 52-1, 173."
"Ref1548","Tajer, A. 2017: Přerov (k.ú. Lýsky, okr. Přerov). Přehled výzkumů 58-1, 169."
"Ref1549","Tajer, A. 2017: Přerov (k.ú. Lýsky, okr. Přerov). Přehled výzkumů 58-1, 170."
"Ref1550","Tencer, T. 2008: Geografické a archeologické priestorové dáta z územia Slovenska. In J. Macháček (ed.) Počítačová podpora v archeologii 2. Brno: Masarykova univerzita Brno"
"Ref1551","Tichý, R. 1963: Pravlov. Excavation report č.j. 992/63. Institute of Archaeology of the CAS Brno."
"Ref1552","Tihelka, K. 1956: Sídliště lidu s moravskou malovanou keramikou na Cezavách u Blučiny. Archeologické rozhledy VIII, 773-774."
"Ref1553","Tomancová 2016"
"Ref1554","Tomčíková, K., Farkaš, Z., Turčan, V. 1984: Výsledky prieskumu v priestore Zohor – Devínske jazero – Devínska Nová Ves.  Archeologické výskumy a nálezy na Slovensku v roku 1983, 214-215"
"Ref1555","Tomčíková, K., Farkaš, Z., Turčan, V. 1984: Výsledky prieskumu v priestore Zohor – Devínske jazero – Devínska Nová Ves.  Archeologické výskumy a nálezy na Slovensku v roku 1983, 214-215."
"Ref1556","Toriser, A. 1975: Laa an der Thaya. Fundberichte aus Österreich 14, 49-50."
"Ref1557","Trampota, F. 2016: Milovice (k.ú. Milovice u Mikulova, okr. Břeclav), Přehled výzkumů 57-1, 165."
"Ref1558","Trampota, F. 2017: Chvalnov-Lísky (k.ú. Lísky, okr. Kroměříž). Přehled výzkumů 58-1, 156."
"Ref1559","Trampota, F., Jarošová, I., Nývltová Fišáková, M., Přichystal, A. 2012: Lengyelské osídlení Střelické kotliny. Študijné zvesti archeologického ústavu SAV 51, 89-174."
"Ref1560","Trampota, F., Kuča, M. 2011: Brno – Žebětín - „Na Drdi“. Neolitická lokalita v kontextu Brněnska. Sborník prací Filozofické fakulty brněnské univerzity M 14-15, 85-112."
"Ref1561","Trňáčková, Z. 1956: Brno-náměstí Míru. Excavation report č.j. 2291. Institute of Archaeology of the CAS Brno."
"Ref1562","Trnka, G. 1991: Studiem zu mittelneolitischen Kreisgrabenanlagen. MPK 26. Verlag der Österreichischen Akademie der Wissenschaften. Wien."
"Ref1563","Turek, J. 2008: První předběžná zpráva o výzkumu neolitického obytného areálu v Brandýse nad Labem. Archeologie ve středních Čechách 12/1, 45-50."
"Ref1564","Turek, J., Daněček, V., Kostka, M. 1998: Kamenný stůl – polykulturní pravěké sídliště v Praze-Vinoři. Archeologia Pragensia 14, 7-31."
"Ref1565","Turetschek, F. 1975: Waltesdorf an der March. Fundberichte aus Österreich 14, 66-67."
"Ref1566","Ulrychová E. 2001: Sídlištní areály s kruhovými objekty na Jičínsku, Otázky neolitu a eneolitu našich zemí, Plzeň, 56-62."
"Ref1567","Unger, J. 1972: Výšinné sídliště lidu s mor. malovanou keramikou u Vel. Bílovic, okr. Břeclav. Archeologické rozhledy XXIV, 432-435"
"Ref1568","Unger, J. 1977: Objekt s moravskou malovanou keramikou v Křepicích. Přehled výzkumů 1975, 13."
"Ref1569","Unger, J. 1985: Přírůstky archeologického pracoviště Regionálního muzea v Mikulově v letech 1974-1983. Regionální muzeum v Mikulově. Mikulov."
"Ref1570","Unknown, undated: 9794_81ns.pdf. Report deposited at Institute of Archaeology of the SAS Nitra."
"Ref1571","unpublished"
"Ref1572","Unzeitig, M. 2020: Osídlení Mohelnické brázdy v období kultury nálevkovitých pohárů. Manuscript of BA thesis. Palacký University, Olomouc. On-line: https://theses.cz/id/zx7nno/"
"Ref1573","Unzeitig, M. 2020: Osídlení Mohelnické brázdy v období kultury nálevkovitých pohárů. Manuscript of PhD thesis. Palacký University, Olomouc. On-line: https://theses.cz/id/zx7nno/"
"Ref1574","Valášková, L. 2008: Nálezy MMK v Rajhradicích (okr. Brno-venkov). Seminar work. Department of Archaeology and Museology, Masaryk University, Brno."
"Ref1575","Válek, D., Kuča, M., Nývltová Fišáková, M., Vaškových, M. 2012: Lengyelské sídliště staršího stupně z Ostrožské Lhoty (okr. Uherské Hradiště). Slovácko 53, 169-194."
"Ref1576","Vaškových, M. 2007: Vývoj osídlení středního a severní části dolního Pomoraví v neolitu a na počátku eneolitu. Manuscript of PhD thesis. Masaryk University, Brno. On-line: https://is.muni.cz/th/mv3bq/Dizertace.pdf"
"Ref1577","Vaškových, M. 2007: Vývoj osídlení středního a severní části dolního Pomoraví v neolitu a na počátku eneolitu.Manuscript of PhD thesis. Masaryk University, Brno. On-line: https://is.muni.cz/th/mv3bq/Dizertace.pdf"
"Ref1578","Vaškových, M. 2010: Bánov (okr. Uherské Hradiště). Přehled výzkumů 51, 305."
"Ref1579","Vávra, M. 1981: Lengyelská kultura ve východní polovině Čech. Manuscript of CSc. thesis.  Institute of Archaeology of the CAS, Prague"
"Ref1580","Vávra, M. 1981: Lengyelská kultura ve východní polovině Čech. Manuscript of CSc. thesis.  Institute of Archaeology of the CAS, Prague."
"Ref1581","Vávra, M. 1981: Lengyelská kultura ve východní polovině Čech. Manuscript of CSc. thesis. Institute of Archaeology of the CAS, Prague"
"Ref1582","Vávra, M. 2000: Lengyelská výšinná poloha v Pašince, okr. Kolín. In memoriam Jan Rulf. Památky archeologické – supplementum 13, 446-457."
"Ref1583","Vávra, M. 2011: Sídliště lengyelské kultury na Českobrodsku. Archeologie ve středních Čechách 15/1, 83-92"
"Ref1584","Vávra, M. 2011: Sídliště lengyelské kultury na Českobrodsku. Archeologie ve středních Čechách 15/1, 83-92."
"Ref1585","Vávra, M., Šťastný, D. 2004: Nové neolitické sídliště ve Velimi. In: M. Lutovský (ed.), Otázky neolitu a eneolitu 2003. Praha, 103–107."
"Ref1586","Vávra, M., Šťastný, D. 2018: K poznání pravěku Kolína-Šťáralky a Nebovid. Čtyři archeologické výzkumy z let 2008-2011. Archeologie ve středních Čechách 22/1, 71-94."
"Ref1587","Vích D., Soukup B. M. 2008: Doklad staroeneolitického sídliště ve Vysokém Mýtě-Průhonech (okr. Ústí nad Orlicí), Archeologie ve středních Čechách 12/1, 107-112."
"Ref1588","Vích, D. 2012: Neolitické a eneolitické osídlení severní části Boskovické brázdy. Archeologie ve středních Čechách 16, 29-126."
"Ref1589","Vildomec, F. 1928-1929: O moravské neolithické keramice malované. Obzor praehistorický VII-VIII, 1-43"
"Ref1590","Vildomec, F. 1931: Soupis praehistorických nálezů ze Znojemska. Od Horácka k Podyjí VIII, 3-11."
"Ref1591","Vitula, P. 1980: Pravlov. Excavation report č.j. 1396/80. Institute of Archaeology of the CAS Brno."
"Ref1592","Vitula, P. 1989: Horní Dunajovice. Excavation report č.j. 1583/89. Institute of Archaeology of the CAS Brno."
"Ref1593","Vitula, P. 1989: Hostěradice. Excavation report č.j. 1585/89. Institute of Archaeology of the CAS Brno."
"Ref1594","Vitula, P. 1991: Brno-Komín. Excavation report č.j. 355/91. Institute of Archaeology of the CAS Brno."
"Ref1595","Vitula, P. 1993: Průzkum trasy plynovodu Šitbořice – Hustopeče (okr. Břeclav). Přehled výzkumů 1991, 120-121."
"Ref1596","Vitula, P. 1995: Ivančice – Letkovice, Ivančice – Alexovice 1995. Excavation report 113/95. Ústav archeologické památkové péče Brno."
"Ref1597","Vitula, P. 1995: Ivančice – Letkovice, Ivančice – Alexovice, Ivančice – Řeznovice, Ivančice – Hrubšice. Excavation report 114/95. Ústav archeologické památkové péče Brno."
"Ref1598","Vitula, P. 1996: Tvarožná, okr. Brno-venkov 1993. Excavation report 13/96. Ústav archeologické památkové péče Brno"
"Ref1599","Vlk, F. 1894: Z Vanovic u Boskovic. Časopis vlasteneckého muzejního spolku Olomouckého XI, 144-145"
"Ref1600","Vokáč, M. 1998: Nové archeologické nálezy v širším okolí Jaroměřic nad Rokytnou, okres Třebíč. Informační zpravodaj ČAS, 50–61"
"Ref1601","Vokáč, M. 2001: Pravěké sídliště u Korduly, obec Rešice (okres Znojmo). Sborník prací Filozofické fakulty brněnské univerzity M 6, 51-61."
"Ref1602","Vokáč, M. 2003: Suroviny kamenné štípané industrie v pravěku jihozápadní Moravy. Manuscript of MA Thesis, Masaryk University, Brno"
"Ref1603","Vokáč, M. 2003: Suroviny kamenné štípané industrie v pravěku jihozápadní Moravy. Manuscript of MA Thesis, Masaryk University, Brno."
"Ref1604","Vokáč, M. 2004: Nové výšinné a opevněné lokality z eneolitu na jihozápadní Moravě. In: M. Lutovský (ed.) Otázky neolitu a eneolitu našich zemí. Praha: Ústav archeologické památkové péče středních Čech, 257-270."
"Ref1605","Vokáč, M. 2008: Broušená a ostatní kamenná industrie z neolitu a eneolitu na jižní Moravě se zvláštním zřetelem na lokalitu Těšetice-Kyjovice. Manuscript of PhD thesis. Masaryk University, Brno. On-line: https://is.muni.cz/th/co134/"
"Ref1606","Vokáč, M. 2008a: Broušená a ostatní kamenná industrie z neolitu a eneolitu na jižní Moravě se zvláštním zřetelem na lokalitu Těšetice-Kyjovice. Manuscript of PhD thesis. Masaryk University, Brno. On-line: https://is.muni.cz/th/co134/"
"Ref1607","Vokáč, M. 2011: Kladeruby (okr. Třebíč). Přehled výzkumů 52-1, 163-164."
"Ref1608","Vokáč, M. 2012: Bohušice (okr. Třebíč). Přehled výzkumů 53-1, 125-126."
"Ref1609","Vokáč, M. 2012: Lhánice (okr. Třebíč). Přehled výzkumů 53-1, 134."
"Ref1610","Vokáč, M. Pelikán, A. 2005: Lokalita kultury nálevkovitých pohárů u Myslibořic (okr. Třebíč). Sborník prací Filozofické fakulty brněnské univerzity M8-9, 258-263."
"Ref1611","Vokáč, M., Jílek, J. 2007: Nová polykulturní lokalita u Božic, okr. Znojmo. Nález terčovité spony typu Exner III 24.Sborník prací Filozofické fakulty brněnské univerzity M10-11, 65-73."
"Ref1612","Vokáč, M., Knotková, J. 2009: Lhánice (okr. Třebíč). Přehled výzkumů 50, 249-250."
"Ref1613","Vokáč, M., Kuča, M. 2003: Kralice nad Oslavou (okr. Třebíč). Přehled výzkumů 44, 208."
"Ref1614","Vokáč, M., Kuča, M. 2004: Dalešice (okr. Třebíč). Přehled výzkumů 45, 123."
"Ref1615","Vokáč, M., Rajlichová, A. 2001: Neolitické sídliště u Častohostic (okres Třebíč). Archeologie Moravy a Slezska, 157-159."
"Ref1616","Vokáčová, J. 2013: Mohelno (okr. Třebíč). Přehled výzkumů 54-1, 148-149."
"Ref1617","Vokáčová, J., Knotek, P. 2012: Lengyelské sídliště Mohelno „Staré Hory“. Západní Morava, 5-10."
"Ref1618","Vokolek V. 1990: Přehled nalezišť na katastru obce, In: Lochenice, z archeologických výzkumů na katastru obce, Prehistorica XVI 16, 153-159."
"Ref1619","Vokolek, V. 2007: Katalog sbírky oddělení prehistorie a protohistorie Národního muzea II. Nálezy do roku 1913 (neolit a eneolit). Fontes Archeologici Pragenses 32. Praha."
"Ref1620","Vokolek, V., Zápotocký, M. 2009: Východní Čechy v raném eneolitu: lengyelská a jordanovská kultura. Archeologie ve středních Čechách 13/2, 567-654"
"Ref1621","Vokolek, V., Zápotocký, M. 2009: Východní Čechy v raném eneolitu: lengyelská a jordanovská kultura. Archeologie ve středních Čechách 13/2, 567-654."
"Ref1622","Vostrovská, I. 2007: Nové poznatky ke kultuře s lineární keramikou na střední Moravě. Manuscript of BA thesis. Masaryk University, Brno. On-line: https://is.muni.cz/th/147160/ff_b/ Kalábková, P. 2009: Lengyelské osídlení střední Moravy. Manuscript of PhD thesis. Masaryk University, Brno. On-line: https://is.muni.cz/th/qg9qx/"
"Ref1623","Vrána, J. 2004: Bukovany (okr. Olomouc). Přehled výzkumů 45, 139-140"
"Ref1624","Vrána, J. 2016: Fryšták (k.ú. Dolní Ves, okr. Zlín). Přehled výzkumů 57-1, 188."
"Ref1625","Vrána, J., Kalábek, M. 2010: Loštice (okr. Šumperk). Přehled výzkumů 50, 251"
"Ref1626","Vránová 2010"
"Ref1627","Výška, K. 2006: Bučovice (k.ú. Kloboučky, okr. Vyškov). Přehled výzkumů 47, 124."
"Ref1628","Výzkumy-Ausgrabungen 2005-2010, s. 229"
"Ref1629","Výzkumy-Ausgrabungen 2005-2010, s. 242"
"Ref1630","Waldhauser, J. 2005: Neolitické, eneolitické a únětické sídlištní aktivity u Horního Bousova na Mladoboleslavsku. Archeologie ve středních Čechách 9/1, 165-169."
"Ref1631","XLS-1121"
"Ref1632","XX-1079"
"Ref1633","xy-1129"
"Ref1634","Západočeská univerzita v Plzni, 2008, 262-287."
"Ref1635","Zápotocká, M. 1998: Bestattungsritus des böhmischen Neolithikums (5500-4200 B.C.). Praha, 220."
"Ref1636","Zápotocká, M. 2004: Chrudim. Příspěvek ke vztahu české skupiny kultury s vypíchanou keramikou k malopolské skupině Samborzec-Opatów. Archeologické rozhledy LVI, 3-55."
"Ref1637","Zápotocká, M. 2005: Průzkum a výzkum v mikroareálu Bylany 5. Bylany Varia 3, 39-54."
"Ref1638","Zápotocká, M., Řídký, J. 1999: Neolitický sídlení areál v Obrubech u Mladé Boleslavi. Archeologie ve středních Čechách 3/1, 11-26."
"Ref1639","Zápotocký 2000b"
"Ref1640","Zápotocký 2011"
"Ref1641","Zápotocký, M. 1995: Čáslavská kotlina v eneolitu (1. část). Archeologické rozhledy XLVII, 58-90."
"Ref1642","Zápotocký, M. 2000: Cimburk und die Höhensiedlungen des frühen und älteren Äneolithikums in Böhmen. Památky archeologické – Supplementum 12"
